#队伍编号,2026141323
#评审时间,2026-06-07 13:05:46
#NTP服务器,ntp.aliyun.com
#NTP已同步,是
#NTP同步时刻,2026-06-07 10:49:30
#随机种子,12432984
#总分,38.0
序号,时间(NTP),测试编号,步骤描述,相关参数,下发帧原文,下发帧解析,收回帧原文,收回帧解析,得分,满分,结果
134,2026-06-07 13:03:49.247,H-01,等待5s上报帧(10/10),,,,A5B634DD0203020C026A24FBB445BFD0004501400005E1B6A5,"时间=13:03:48, CH0=6138.0000, CH1=2068.0000",0.0,0.0,--
135,2026-06-07 13:03:49.249,H-01,等待5s上报帧(10/10)(字符串),,,,A5B634DD0203020C026A24FBB445BFD0004501400005E1B6A5,A5B634DD0203020C026A24FBB445BFD0004501400005E1B6A5,0.0,0.0,--
136,2026-06-07 13:03:49.249,H-01,5s上报收帧统计,收到10/10帧,,,,收到10帧,1.0,1.0,通过
137,2026-06-07 13:03:49.963,H-01,停止自动上报(切换间隔前),,A5B634DD0103030002F26DB6A5,命令 命令字=0x0303,A5B634DD0203030102FF5E22B6A5,执行成功(OK),0.0,0.0,--
138,2026-06-07 13:03:49.963,H-01,停止自动上报(切换间隔前)(字符串),,,,A5B634DD0203030102FF5E22B6A5,A5B634DD0203030102FF5E22B6A5,0.0,0.0,--
139,2026-06-07 13:03:50.666,H-01,设置上报间隔=1s,interval=1s,A5B634DD0102610102019581B6A5,命令 命令字=0x0261,A5B634DD0202610102FF2600B6A5,执行成功(OK),0.0,0.0,--
140,2026-06-07 13:03:50.666,H-01,设置上报间隔=1s(字符串),interval=1s,,,A5B634DD0202610102FF2600B6A5,A5B634DD0202610102FF2600B6A5,0.0,0.0,--
141,2026-06-07 13:03:51.369,H-01,重新开始自动上报,,A5B634DD0103020002323CB6A5,命令 命令字=0x0302,A5B634DD0203020C026A24FBB645BFD0004501400065F8B6A5,"时间=13:03:50, CH0=6138.0000, CH1=2068.0000",0.0,0.0,--
142,2026-06-07 13:03:51.369,H-01,重新开始自动上报(字符串),,,,A5B634DD0203020C026A24FBB645BFD0004501400065F8B6A5,A5B634DD0203020C026A24FBB645BFD0004501400065F8B6A5,0.0,0.0,--
143,2026-06-07 13:03:52.074,H-01,等待1s上报帧(1/20),,,,A5B634DD0203020C026A24FBB745BFD0004501000035C4B6A5,"时间=13:03:51, CH0=6138.0000, CH1=2064.0000",0.0,0.0,--
144,2026-06-07 13:03:52.074,H-01,等待1s上报帧(1/20)(字符串),,,,A5B634DD0203020C026A24FBB745BFD0004501000035C4B6A5,A5B634DD0203020C026A24FBB745BFD0004501000035C4B6A5,0.0,0.0,--
145,2026-06-07 13:03:52.790,H-01,等待1s上报帧(2/20),,,,A5B634DD0203020C026A24FBB845BFD0004501400005B4B6A5,"时间=13:03:52, CH0=6138.0000, CH1=2068.0000",0.0,0.0,--
146,2026-06-07 13:03:52.791,H-01,等待1s上报帧(2/20)(字符串),,,,A5B634DD0203020C026A24FBB845BFD0004501400005B4B6A5,A5B634DD0203020C026A24FBB845BFD0004501400005B4B6A5,0.0,0.0,--
147,2026-06-07 13:03:54.216,H-01,等待1s上报帧(3/20),,,,A5B634DD0203020C026A24FBB945BFD000450100005588B6A5,"时间=13:03:53, CH0=6138.0000, CH1=2064.0000",0.0,0.0,--
148,2026-06-07 13:03:54.216,H-01,等待1s上报帧(3/20)(字符串),,,,A5B634DD0203020C026A24FBB945BFD000450100005588B6A5,A5B634DD0203020C026A24FBB945BFD000450100005588B6A5,0.0,0.0,--
149,2026-06-07 13:03:54.929,H-01,等待1s上报帧(4/20),,,,A5B634DD0203020C026A24FBBA45BFD0004501400065ADB6A5,"时间=13:03:54, CH0=6138.0000, CH1=2068.0000",0.0,0.0,--
150,2026-06-07 13:03:54.930,H-01,等待1s上报帧(4/20)(字符串),,,,A5B634DD0203020C026A24FBBA45BFD0004501400065ADB6A5,A5B634DD0203020C026A24FBBA45BFD0004501400065ADB6A5,0.0,0.0,--
151,2026-06-07 13:03:56.346,H-01,等待1s上报帧(5/20),,,,A5B634DD0203020C026A24FBBB45BFD00045014000F5A0B6A5,"时间=13:03:55, CH0=6138.0000, CH1=2068.0000",0.0,0.0,--
152,2026-06-07 13:03:56.347,H-01,等待1s上报帧(5/20)(字符串),,,,A5B634DD0203020C026A24FBBB45BFD00045014000F5A0B6A5,A5B634DD0203020C026A24FBBB45BFD00045014000F5A0B6A5,0.0,0.0,--
153,2026-06-07 13:03:57.060,H-01,等待1s上报帧(6/20),,,,A5B634DD0203020C026A24FBBC45BFD0004501000005B7B6A5,"时间=13:03:56, CH0=6138.0000, CH1=2064.0000",0.0,0.0,--
154,2026-06-07 13:03:57.060,H-01,等待1s上报帧(6/20)(字符串),,,,A5B634DD0203020C026A24FBBC45BFD0004501000005B7B6A5,A5B634DD0203020C026A24FBBC45BFD0004501000005B7B6A5,0.0,0.0,--
155,2026-06-07 13:03:57.764,H-01,等待1s上报帧(7/20),,,,A5B634DD0203020C026A24FBBD45BFD00045014000558BB6A5,"时间=13:03:57, CH0=6138.0000, CH1=2068.0000",0.0,0.0,--
156,2026-06-07 13:03:57.764,H-01,等待1s上报帧(7/20)(字符串),,,,A5B634DD0203020C026A24FBBD45BFD00045014000558BB6A5,A5B634DD0203020C026A24FBBD45BFD00045014000558BB6A5,0.0,0.0,--
157,2026-06-07 13:03:59.194,H-01,等待1s上报帧(8/20),,,,A5B634DD0203020C026A24FBBE45BFD0004501000065AEB6A5,"时间=13:03:58, CH0=6138.0000, CH1=2064.0000",0.0,0.0,--
158,2026-06-07 13:03:59.195,H-01,等待1s上报帧(8/20)(字符串),,,,A5B634DD0203020C026A24FBBE45BFD0004501000065AEB6A5,A5B634DD0203020C026A24FBBE45BFD0004501000065AEB6A5,0.0,0.0,--
159,2026-06-07 13:03:59.910,H-01,等待1s上报帧(9/20),,,,A5B634DD0203020C026A24FBBF45BFD00045010000F5A3B6A5,"时间=13:03:59, CH0=6138.0000, CH1=2064.0000",0.0,0.0,--
160,2026-06-07 13:03:59.910,H-01,等待1s上报帧(9/20)(字符串),,,,A5B634DD0203020C026A24FBBF45BFD00045010000F5A3B6A5,A5B634DD0203020C026A24FBBF45BFD00045010000F5A3B6A5,0.0,0.0,--
161,2026-06-07 13:04:01.329,H-01,等待1s上报帧(10/20),,,,A5B634DD0203020C026A24FBC045BFD0004501400007B6B6A5,"时间=13:04:00, CH0=6138.0000, CH1=2068.0000",0.0,0.0,--
162,2026-06-07 13:04:01.329,H-01,等待1s上报帧(10/20)(字符串),,,,A5B634DD0203020C026A24FBC045BFD0004501400007B6B6A5,A5B634DD0203020C026A24FBC045BFD0004501400007B6B6A5,0.0,0.0,--
163,2026-06-07 13:04:02.044,H-01,等待1s上报帧(11/20),,,,A5B634DD0203020C026A24FBC145BFD00045010000578AB6A5,"时间=13:04:01, CH0=6138.0000, CH1=2064.0000",0.0,0.0,--
164,2026-06-07 13:04:02.044,H-01,等待1s上报帧(11/20)(字符串),,,,A5B634DD0203020C026A24FBC145BFD00045010000578AB6A5,A5B634DD0203020C026A24FBC145BFD00045010000578AB6A5,0.0,0.0,--
165,2026-06-07 13:04:02.757,H-01,等待1s上报帧(12/20),,,,A5B634DD0203020C026A24FBC245BFD0004501400067AFB6A5,"时间=13:04:02, CH0=6138.0000, CH1=2068.0000",0.0,0.0,--
166,2026-06-07 13:04:02.757,H-01,等待1s上报帧(12/20)(字符串),,,,A5B634DD0203020C026A24FBC245BFD0004501400067AFB6A5,A5B634DD0203020C026A24FBC245BFD0004501400067AFB6A5,0.0,0.0,--
167,2026-06-07 13:04:04.176,H-01,等待1s上报帧(13/20),,,,A5B634DD0203020C026A24FBC345BFD00045014000F7A2B6A5,"时间=13:04:03, CH0=6138.0000, CH1=2068.0000",0.0,0.0,--
168,2026-06-07 13:04:04.176,H-01,等待1s上报帧(13/20)(字符串),,,,A5B634DD0203020C026A24FBC345BFD00045014000F7A2B6A5,A5B634DD0203020C026A24FBC345BFD00045014000F7A2B6A5,0.0,0.0,--
169,2026-06-07 13:04:04.890,H-01,等待1s上报帧(14/20),,,,A5B634DD0203020C026A24FBC445BFD00045014000C784B6A5,"时间=13:04:04, CH0=6138.0000, CH1=2068.0000",0.0,0.0,--
170,2026-06-07 13:04:04.890,H-01,等待1s上报帧(14/20)(字符串),,,,A5B634DD0203020C026A24FBC445BFD00045014000C784B6A5,A5B634DD0203020C026A24FBC445BFD00045014000C784B6A5,0.0,0.0,--
171,2026-06-07 13:04:06.307,H-01,等待1s上报帧(15/20),,,,A5B634DD0203020C026A24FBC545BFD000450140005789B6A5,"时间=13:04:05, CH0=6138.0000, CH1=2068.0000",0.0,0.0,--
172,2026-06-07 13:04:06.307,H-01,等待1s上报帧(15/20)(字符串),,,,A5B634DD0203020C026A24FBC545BFD000450140005789B6A5,A5B634DD0203020C026A24FBC545BFD000450140005789B6A5,0.0,0.0,--
173,2026-06-07 13:04:07.021,H-01,等待1s上报帧(16/20),,,,A5B634DD0203020C026A24FBC645BFD0004501000067ACB6A5,"时间=13:04:06, CH0=6138.0000, CH1=2064.0000",0.0,0.0,--
174,2026-06-07 13:04:07.023,H-01,等待1s上报帧(16/20)(字符串),,,,A5B634DD0203020C026A24FBC645BFD0004501000067ACB6A5,A5B634DD0203020C026A24FBC645BFD0004501000067ACB6A5,0.0,0.0,--
175,2026-06-07 13:04:07.737,H-01,等待1s上报帧(17/20),,,,A5B634DD0203020C026A24FBC745BFD00045010000F7A1B6A5,"时间=13:04:07, CH0=6138.0000, CH1=2064.0000",0.0,0.0,--
176,2026-06-07 13:04:07.737,H-01,等待1s上报帧(17/20)(字符串),,,,A5B634DD0203020C026A24FBC745BFD00045010000F7A1B6A5,A5B634DD0203020C026A24FBC745BFD00045010000F7A1B6A5,0.0,0.0,--
177,2026-06-07 13:04:09.161,H-01,等待1s上报帧(18/20),,,,A5B634DD0203020C026A24FBC845BFD0004501000007E0B6A5,"时间=13:04:08, CH0=6138.0000, CH1=2064.0000",0.0,0.0,--
178,2026-06-07 13:04:09.163,H-01,等待1s上报帧(18/20)(字符串),,,,A5B634DD0203020C026A24FBC845BFD0004501000007E0B6A5,A5B634DD0203020C026A24FBC845BFD0004501000007E0B6A5,0.0,0.0,--
179,2026-06-07 13:04:09.878,H-01,等待1s上报帧(19/20),,,,A5B634DD0203020C026A24FBC945BFD0004501000097EDB6A5,"时间=13:04:09, CH0=6138.0000, CH1=2064.0000",0.0,0.0,--
180,2026-06-07 13:04:09.879,H-01,等待1s上报帧(19/20)(字符串),,,,A5B634DD0203020C026A24FBC945BFD0004501000097EDB6A5,A5B634DD0203020C026A24FBC945BFD0004501000097EDB6A5,0.0,0.0,--
181,2026-06-07 13:04:11.295,H-01,等待1s上报帧(20/20),,,,A5B634DD0203020C026A24FBCA45BFD0004501000067F9B6A5,"时间=13:04:10, CH0=6138.0000, CH1=2064.0000",0.0,0.0,--
182,2026-06-07 13:04:11.295,H-01,等待1s上报帧(20/20)(字符串),,,,A5B634DD0203020C026A24FBCA45BFD0004501000067F9B6A5,A5B634DD0203020C026A24FBCA45BFD0004501000067F9B6A5,0.0,0.0,--
183,2026-06-07 13:04:11.295,H-01,1s上报收帧统计,收到20/20帧,,,,收到20帧,1.0,1.0,通过
184,2026-06-07 13:04:12.012,H-03,发送停止自动上报,,A5B634DD0103030002F26DB6A5,命令 命令字=0x0303,A5B634DD0203030102FF5E22B6A5,执行成功(OK),0.0,0.0,--
185,2026-06-07 13:04:12.013,H-03,发送停止自动上报(字符串),,,,A5B634DD0203030102FF5E22B6A5,A5B634DD0203030102FF5E22B6A5,0.0,0.0,--
186,2026-06-07 13:04:15.023,H-03,监听是否仍有上报,,,,,已停止,1.0,1.0,通过
187,2026-06-07 13:04:15.739,I-01,发送开启主动告警,mode=0x01,A5B634DD010601010201556EB6A5,命令 命令字=0x0601,A5B634DD0206010102FFE6EFB6A5,执行成功(OK),0.0,0.0,--
188,2026-06-07 13:04:15.739,I-01,发送开启主动告警(字符串),mode=0x01,,,A5B634DD0206010102FFE6EFB6A52026-06-07 05:04:14 | CH0 | 4908.00 | 6138.00,A5B634DD0206010102FFE6EFB6A52026-06-07 05:04:14 | CH0 | 4908.00 | 6138.00,1.0,1.0,通过
189,2026-06-07 13:04:16.455,I-02,设置CH1变比=8.0(放大触发告警),k1=8.0,A5B634DD0102420402410000002F38B6A5,命令 命令字=0x0242,A5B634DD0202420102FFA20BB6A5,执行成功(OK),0.0,0.0,--
190,2026-06-07 13:04:16.455,I-02,设置CH1变比=8.0(放大触发告警)(字符串),k1=8.0,,,A5B634DD0202420102FFA20BB6A5,A5B634DD0202420102FFA20BB6A5,0.0,0.0,--
191,2026-06-07 13:04:17.158,I-02,读取CH1数据(1/1),,A5B634DD0102020002CE3DB6A5,命令 命令字=0x0202,A5B634DD020202040245810000033CB6A5,CH1=4128.0000,0.0,0.0,--
192,2026-06-07 13:04:17.158,I-02,读取CH1数据(1/1)(字符串),,,,A5B634DD020202040245810000033CB6A5,A5B634DD020202040245810000033CB6A5,0.0,0.0,--
193,2026-06-07 13:04:18.094,I-02,写入CH1低阈值=2064.00,th1=2064.00,A5B634DD010412040245010000F0B8B6A5,命令 命令字=0x0412,A5B634DD0204120102FFA292B6A5,执行成功(OK),0.0,0.0,--
194,2026-06-07 13:04:18.094,I-02,写入CH1低阈值=2064.00(字符串),th1=2064.00,,,A5B634DD0204120102FFA292B6A52026-06-07 05:04:17 | CH1 | 2064.00 | 4136.00,A5B634DD0204120102FFA292B6A52026-06-07 05:04:17 | CH1 | 2064.00 | 4136.00,0.0,0.0,--
195,2026-06-07 13:04:26.234,I-02,查询告警记录(0x0602),,A5B634DD0106020002FE3CB6A5,查询告警记录,,,0.0,0.0,--
196,2026-06-07 13:04:28.248,I-02,告警结果,,,,,"告警内容: 2026-06-07 05:04:17 | CH1 | 2064.00 | 4136.00
2026-06-07 05:04:14 | CH0 | 4908.00 | 6138.00
2026-06-07 05:02:41 | CH1 | 6556.80 | 8200.00
2026-06-07 05:02:41 | CH0 | 4908.00 | 6136.50
2026-06-07 05:02:25 | CH1 | 2049.00 | 8196.00
2026-06-07 05:02:05 | CH1 | 2049.00 | 4478.75
2026-06-07 05:02:05 | CH0 | 0.00 | 6136.50
2026-06-07 05:01:57 | CH1 | 2049.00 | 4476.25
2026-06-07 05:01:57 | CH0 | 0.00 | 6135.00
2026-06-07 04:59:06 | CH0 | 0.00 | 448.50
",1.0,1.0,通过
197,2026-06-07 13:04:28.949,I-02,恢复CH1变比=4,k1=4,A5B634DD0102420402408000003B38B6A5,命令 命令字=0x0242,A5B634DD0202420102FFA20BB6A5,执行成功(OK),0.0,0.0,--
198,2026-06-07 13:04:28.949,I-02,恢复CH1变比=4(字符串),k1=4,,,A5B634DD0202420102FFA20BB6A52026-06-07 05:04:28 | CH1 | 2064.00 | 2068.00,A5B634DD0202420102FFA20BB6A52026-06-07 05:04:28 | CH1 | 2064.00 | 2068.00,0.0,0.0,--
199,2026-06-07 13:04:29.666,I-02,恢复CH1阈值=6556.8000,th1=6556.8000,A5B634DD010412040245CCE6678522B6A5,命令 命令字=0x0412,A5B634DD0204120102FFA292B6A5,执行成功(OK),0.0,0.0,--
200,2026-06-07 13:04:29.666,I-02,恢复CH1阈值=6556.8000(字符串),th1=6556.8000,,,A5B634DD0204120102FFA292B6A5,A5B634DD0204120102FFA292B6A5,0.0,0.0,--
201,2026-06-07 13:04:30.380,I-03,发送关闭主动告警,mode=0x02,A5B634DD010601010202542EB6A5,命令 命令字=0x0601,A5B634DD0206010102FFE6EFB6A5,执行成功(OK),0.0,0.0,--
202,2026-06-07 13:04:30.380,I-03,发送关闭主动告警(字符串),mode=0x02,,,A5B634DD0206010102FFE6EFB6A5,A5B634DD0206010102FFE6EFB6A5,0.0,0.0,--
203,2026-06-07 13:04:31.096,I-03,设置CH1变比=8.0,k1=8.0,A5B634DD0102420402410000002F38B6A5,命令 命令字=0x0242,A5B634DD0202420102FFA20BB6A5,执行成功(OK),0.0,0.0,--
204,2026-06-07 13:04:31.096,I-03,设置CH1变比=8.0(字符串),k1=8.0,,,A5B634DD0202420102FFA20BB6A5,A5B634DD0202420102FFA20BB6A5,0.0,0.0,--
205,2026-06-07 13:04:31.811,I-03,读取CH1数据(1/1),,A5B634DD0102020002CE3DB6A5,命令 命令字=0x0202,A5B634DD020202040245810000033CB6A5,CH1=4128.0000,0.0,0.0,--
206,2026-06-07 13:04:31.811,I-03,读取CH1数据(1/1)(字符串),,,,A5B634DD020202040245810000033CB6A5,A5B634DD020202040245810000033CB6A5,0.0,0.0,--
207,2026-06-07 13:04:32.727,I-03,写入CH1低阈值=2064.00,th1=2064.00,A5B634DD010412040245010000F0B8B6A5,命令 命令字=0x0412,A5B634DD0204120102FFA292B6A5,执行成功(OK),0.0,0.0,--
208,2026-06-07 13:04:32.727,I-03,写入CH1低阈值=2064.00(字符串),th1=2064.00,,,A5B634DD0204120102FFA292B6A5,A5B634DD0204120102FFA292B6A5,0.0,0.0,--
209,2026-06-07 13:04:35.742,I-03,查询告警记录,,A5B634DD0106020002FE3CB6A5,查询告警记录,,,0.0,0.0,--
210,2026-06-07 13:04:37.751,I-03,验证结果,,,,,"主动上报=False, 有记录=True",1.0,1.0,通过
211,2026-06-07 13:04:38.466,I-03,恢复CH1变比=4,k1=4,A5B634DD0102420402408000003B38B6A5,命令 命令字=0x0242,A5B634DD0202420102FFA20BB6A5,执行成功(OK),0.0,0.0,--
212,2026-06-07 13:04:38.467,I-03,恢复CH1变比=4(字符串),k1=4,,,A5B634DD0202420102FFA20BB6A5,A5B634DD0202420102FFA20BB6A5,0.0,0.0,--
213,2026-06-07 13:04:39.183,I-03,恢复CH1阈值=6556.8000,th1=6556.8000,A5B634DD010412040245CCE6678522B6A5,命令 命令字=0x0412,A5B634DD0204120102FFA292B6A5,执行成功(OK),0.0,0.0,--
214,2026-06-07 13:04:39.183,I-03,恢复CH1阈值=6556.8000(字符串),th1=6556.8000,,,A5B634DD0204120102FFA292B6A5,A5B634DD0204120102FFA292B6A5,0.0,0.0,--
215,2026-06-07 13:04:39.900,I-04,发送清除告警,,A5B634DD01060300023E6DB6A5,命令 命令字=0x0603,A5B634DD0206030102FF5EEEB6A5,执行成功(OK),0.0,0.0,--
216,2026-06-07 13:04:39.900,I-04,发送清除告警(字符串),,,,A5B634DD0206030102FF5EEEB6A5,A5B634DD0206030102FF5EEEB6A5,0.0,0.0,--
217,2026-06-07 13:04:39.900,I-04,查询告警记录,,A5B634DD0106020002FE3CB6A5,查询告警记录,,,0.0,0.0,--
218,2026-06-07 13:04:41.911,I-04,验证清除结果,,,,,返回empty,1.0,1.0,通过
219,2026-06-07 13:04:42.612,J-01,发送睡眠命令,,A5B634DD0103AA0002D2BDB6A5,命令 命令字=0x03AA,A5B634DD0203AA0102FFC203B6A5,执行成功(OK),0.0,0.0,--
220,2026-06-07 13:04:42.612,J-01,发送睡眠命令(字符串),,,,A5B634DD0203AA0102FFC203B6A5,A5B634DD0203AA0102FFC203B6A5,0.0,0.0,--
221,2026-06-07 13:04:56.472,J-01,唤醒结果,,,,,"OK应答=True, 唤醒字符串=True",1.0,1.0,通过
222,2026-06-07 13:04:56.473,K-01,发送CRC错误帧,,A5B634DD010104000274DDB6A5,CRC错误帧(篡改CRC),,,0.0,0.0,--
223,2026-06-07 13:04:57.188,K-01,等待错误应答,,,,A5B634DDFFEEEE00027FE1B6A5,"错误应答, 命令字=0xEEEE",0.0,0.0,--
224,2026-06-07 13:04:57.188,K-01,等待错误应答(字符串),,,,A5B634DDFFEEEE00027FE1B6A5,A5B634DDFFEEEE00027FE1B6A5,1.0,1.0,通过
225,2026-06-07 13:04:57.190,K-02,发送长度错误帧,,A5B634DD0101040502DBDEB6A5,长度字段错误(声称5字节实际0字节),,,0.0,0.0,--
226,2026-06-07 13:04:57.901,K-02,等待错误应答,,,,A5B634DDFFEEEE00027FE1B6A5,"错误应答, 命令字=0xEEEE",0.0,0.0,--
227,2026-06-07 13:04:57.901,K-02,等待错误应答(字符串),,,,A5B634DDFFEEEE00027FE1B6A5,A5B634DDFFEEEE00027FE1B6A5,1.0,1.0,通过
228,2026-06-07 13:04:57.901,K-03,发送非法命令(0x0FFF),,A5B634DD010FFF000292AEB6A5,非法命令字0x0FFF,,,0.0,0.0,--
229,2026-06-07 13:04:58.618,K-03,等待错误应答,,,,A5B634DDFFEEEE00027FE1B6A5,"错误应答, 命令字=0xEEEE",0.0,0.0,--
230,2026-06-07 13:04:58.619,K-03,等待错误应答(字符串),,,,A5B634DDFFEEEE00027FE1B6A5,A5B634DDFFEEEE00027FE1B6A5,1.0,1.0,通过
231,2026-06-07 13:04:59.334,L-01,设置设备ID=0x2D28,new_id=0x2D28,A5B634DD0101A102022D28D849B6A5,命令 命令字=0x01A1,A5B62D280201A10102FF4F1CB6A5,执行成功(OK),0.0,0.0,--
232,2026-06-07 13:04:59.334,L-01,设置设备ID=0x2D28(字符串),new_id=0x2D28,,,A5B62D280201A10102FF4F1CB6A5,A5B62D280201A10102FF4F1CB6A5,0.0,0.0,--
233,2026-06-07 13:05:00.049,L-01,用新ID查询版本,id=0x2D28,A5B62D280101040002EF41B6A5,命令 命令字=0x0104,A5B62D280201040402020001009530B6A5,固件版本: 2.0.1.0,0.0,0.0,--
234,2026-06-07 13:05:00.049,L-01,用新ID查询版本(字符串),id=0x2D28,,,A5B62D280201040402020001009530B6A5,A5B62D280201040402020001009530B6A5,0.0,0.0,--
235,2026-06-07 13:05:00.049,L-01,用旧ID查询版本,old_id=0x34DD,A5B634DD01010400028BDDB6A5,用旧ID查询(应无响应),,,0.0,0.0,--
236,2026-06-07 13:05:02.564,L-01,验证结果,new_id=0x2D28,,,,"新ID可用=True, 旧ID响应=False",1.0,1.0,通过
237,2026-06-07 13:05:03.277,L-02,发送重启命令,,A5B62D280101010002EE51B6A5,命令 命令字=0x0101,A5B62D280201010102FF4F3EB6A5,执行成功(OK),0.0,0.0,--
238,2026-06-07 13:05:03.277,L-02,发送重启命令(字符串),,,,A5B62D280201010102FF4F3EB6A5,A5B62D280201010102FF4F3EB6A5,0.0,0.0,--
239,2026-06-07 13:05:08.417,L-02,等待重启后心跳,,,,A5B62D280588880002985BB6A5,心跳帧,0.0,0.0,--
240,2026-06-07 13:05:08.417,L-02,等待重启后心跳(字符串),,,,A5B62D280588880002985BB6A5,A5B62D280588880002985BB6A5,0.0,0.0,--
241,2026-06-07 13:05:09.132,L-02,广播查询设备ID,,A5B6FFFF010111000201B0B6A5,命令 命令字=0x0111,A5B62D2802011102022D28E953B6A5,设备ID=0x2D28,0.0,0.0,--
242,2026-06-07 13:05:09.132,L-02,广播查询设备ID(字符串),,,,A5B62D2802011102022D28E953B6A5,A5B62D2802011102022D28E953B6A5,1.0,1.0,通过
243,2026-06-07 13:05:09.850,M-01,设置波特率=115200,baud=115200,A5B62D280101A2010214775CB6A5,命令 命令字=0x01A2,A5B62D280201A20102FF0B1CB6A5,执行成功(OK),0.0,0.0,--
244,2026-06-07 13:05:09.851,M-01,设置波特率=115200(字符串),baud=115200,,,A5B62D280201A20102FF0B1CB6A5,A5B62D280201A20102FF0B1CB6A5,0.0,0.0,--
245,2026-06-07 13:05:12.375,M-01,切换上位机波特率=115200,baud=115200,,,,串口已切换,0.0,0.0,--
246,2026-06-07 13:05:14.085,M-01,新波特率下查询版本,baud=115200,A5B62D280101040002EF41B6A5,命令 命令字=0x0104,A5B62D280201040402020001009530B6A5,固件版本: 2.0.1.0,0.0,0.0,--
247,2026-06-07 13:05:14.085,M-01,新波特率下查询版本(字符串),baud=115200,,,A5B62D280201040402020001009530B6A5,A5B62D280201040402020001009530B6A5,1.0,1.0,通过
248,2026-06-07 13:05:14.797,M-02,发送重启命令,,A5B62D280101010002EE51B6A5,命令 命令字=0x0101,A5B62D280201010102FF4F3EB6A5,执行成功(OK),0.0,0.0,--
249,2026-06-07 13:05:14.797,M-02,发送重启命令(字符串),,,,A5B62D280201010102FF4F3EB6A5,A5B62D280201010102FF4F3EB6A5,0.0,0.0,--
250,2026-06-07 13:05:19.931,M-02,等待重启后心跳,,,,A5B62D280588880002985BB6A5,心跳帧,0.0,0.0,--
251,2026-06-07 13:05:19.932,M-02,等待重启后心跳(字符串),,,,A5B62D280588880002985BB6A5,A5B62D280588880002985BB6A5,1.0,1.0,通过
252,2026-06-07 13:05:20.648,N-01,发送升级请求(0x0501),,A5B62D280105010002DE50B6A5,命令 命令字=0x0501,A5B62D280205010102FF8FCFB6A5,执行成功(OK),0.0,0.0,--
253,2026-06-07 13:05:20.648,N-01,发送升级请求(0x0501)(字符串),,,,"A5B62D280205010102FF8FCFB6A5using command to interrupt start Application
wait for start Application(10s)......",A5B62D280205010102FF8FCFB6A5using command to interrupt start Application wait for start Application(10s)......,0.0,0.0,--
254,2026-06-07 13:05:22.658,N-01,Bootloader初始化信息,,,,,未收到初始化信息,0.5,1.0,部分通过
255,2026-06-07 13:05:22.659,N-02,加载错误固件,大小=6420字节,,,,已加载 config\update01.bin (6420 字节),0.0,0.0,--
256,2026-06-07 13:05:22.659,N-02,发送准备传输(0x0502) [update01.bin(错误)],,A5B62D280105020002DEA0B6A5,准备传输固件,,,0.0,0.0,--
257,2026-06-07 13:05:23.949,N-02,固件数据发送完成 [update01.bin(错误)],大小=6420字节,,,,已发送 6420 字节原始数据,0.0,0.0,--
258,2026-06-07 13:05:24.664,N-02,等待固件校验结果 [update01.bin(错误)],,,,A5B62D28FF050200020A89B6A5,"错误应答, 命令字=0x0502",0.0,0.0,--
259,2026-06-07 13:05:24.665,N-02,等待固件校验结果 [update01.bin(错误)](字符串),,,,A5B62D28FF050200020A89B6A5,A5B62D28FF050200020A89B6A5,0.0,0.0,--
260,2026-06-07 13:05:24.665,N-02,错误固件验证结果,,,,,设备正确返回校验失败(ERROR),1.0,1.0,通过
261,2026-06-07 13:05:27.680,N-03,加载正确固件,大小=6408字节,,,,已加载 config\update02.bin (6408 字节),0.0,0.0,--
262,2026-06-07 13:05:27.681,N-03,发送准备传输(0x0502) [update02.bin(正确)],,A5B62D280105020002DEA0B6A5,准备传输固件,,,0.0,0.0,--
263,2026-06-07 13:05:28.975,N-03,固件数据发送完成 [update02.bin(正确)],大小=6408字节,,,,已发送 6408 字节原始数据,0.0,0.0,--
264,2026-06-07 13:05:29.677,N-03,等待固件校验结果 [update02.bin(正确)],,,,A5B62D280205020102FFCBCFB6A5,执行成功(OK),0.0,0.0,--
265,2026-06-07 13:05:29.677,N-03,等待固件校验结果 [update02.bin(正确)](字符串),,,,A5B62D280205020102FFCBCFB6A5,A5B62D280205020102FFCBCFB6A5,0.0,0.0,--
266,2026-06-07 13:05:30.380,N-03,发送执行升级(0x0503),,A5B62D2801050300021EF1B6A5,命令 命令字=0x0503,A5B62D280205030102FF37CEB6A5,执行成功(OK),0.0,0.0,--
267,2026-06-07 13:05:30.380,N-03,发送执行升级(0x0503)(字符串),,,,A5B62D280205030102FF37CEB6A5,A5B62D280205030102FF37CEB6A5,0.0,0.0,--
268,2026-06-07 13:05:46.005,N-03,等待升级后心跳,,,,,等待超时,0.0,0.0,--
269,2026-06-07 13:05:46.005,N-03,升级结果验证,,,,,心跳=False; 0x0888验证=False,0.5,1.0,部分通过
