#队伍编号,2026141323
#评审时间,2026-06-07 14:30:31
#NTP服务器,ntp.aliyun.com
#NTP已同步,是
#NTP同步时刻,2026-06-07 10:49:30
#随机种子,17517093
#总分,38.5
序号,时间(NTP),测试编号,步骤描述,相关参数,下发帧原文,下发帧解析,收回帧原文,收回帧解析,得分,满分,结果
139,2026-06-07 14:28:34.806,H-01,设置上报间隔=1s,interval=1s,A5B60001010261010201BF9EB6A5,命令 命令字=0x0261,A5B600010202610102FF0C1FB6A5,执行成功(OK),0.0,0.0,--
140,2026-06-07 14:28:34.807,H-01,设置上报间隔=1s(字符串),interval=1s,,,A5B600010202610102FF0C1FB6A5,A5B600010202610102FF0C1FB6A5,0.0,0.0,--
141,2026-06-07 14:28:35.513,H-01,重新开始自动上报,,A5B600010103020002AD5AB6A5,命令 命令字=0x0302,A5B600010203020C026A250F92461FD80044A0780099F4B6A5,"时间=14:28:34, CH0=10230.0000, CH1=1283.7500",0.0,0.0,--
142,2026-06-07 14:28:35.513,H-01,重新开始自动上报(字符串),,,,A5B600010203020C026A250F92461FD80044A0780099F4B6A5,A5B600010203020C026A250F92461FD80044A0780099F4B6A5,0.0,0.0,--
143,2026-06-07 14:28:36.229,H-01,等待1s上报帧(1/20),,,,A5B600010203020C026A250F93461FD80044A0500009E7B6A5,"时间=14:28:35, CH0=10230.0000, CH1=1282.5000",0.0,0.0,--
144,2026-06-07 14:28:36.229,H-01,等待1s上报帧(1/20)(字符串),,,,A5B600010203020C026A250F93461FD80044A0500009E7B6A5,A5B600010203020C026A250F93461FD80044A0500009E7B6A5,0.0,0.0,--
145,2026-06-07 14:28:36.933,H-01,等待1s上报帧(2/20),,,,A5B600010203020C026A250F94461FCE0044A05000CFC3B6A5,"时间=14:28:36, CH0=10227.5000, CH1=1282.5000",0.0,0.0,--
146,2026-06-07 14:28:36.933,H-01,等待1s上报帧(2/20)(字符串),,,,A5B600010203020C026A250F94461FCE0044A05000CFC3B6A5,A5B600010203020C026A250F94461FCE0044A05000CFC3B6A5,0.0,0.0,--
147,2026-06-07 14:28:38.340,H-01,等待1s上报帧(3/20),,,,A5B600010203020C026A250F95461FCE0044A050005FCEB6A5,"时间=14:28:37, CH0=10227.5000, CH1=1282.5000",0.0,0.0,--
148,2026-06-07 14:28:38.340,H-01,等待1s上报帧(3/20)(字符串),,,,A5B600010203020C026A250F95461FCE0044A050005FCEB6A5,A5B600010203020C026A250F95461FCE0044A050005FCEB6A5,0.0,0.0,--
149,2026-06-07 14:28:39.049,H-01,等待1s上报帧(4/20),,,,A5B600010203020C026A250F96461FC40044A0780005C4B6A5,"时间=14:28:38, CH0=10225.0000, CH1=1283.7500",0.0,0.0,--
150,2026-06-07 14:28:39.050,H-01,等待1s上报帧(4/20)(字符串),,,,A5B600010203020C026A250F96461FC40044A0780005C4B6A5,A5B600010203020C026A250F96461FC40044A0780005C4B6A5,0.0,0.0,--
151,2026-06-07 14:28:40.465,H-01,等待1s上报帧(5/20),,,,A5B600010203020C026A250F97461FC40044A0500095D7B6A5,"时间=14:28:39, CH0=10225.0000, CH1=1282.5000",0.0,0.0,--
152,2026-06-07 14:28:40.465,H-01,等待1s上报帧(5/20)(字符串),,,,A5B600010203020C026A250F97461FC40044A0500095D7B6A5,A5B600010203020C026A250F97461FC40044A0500095D7B6A5,0.0,0.0,--
153,2026-06-07 14:28:41.170,H-01,等待1s上报帧(6/20),,,,A5B600010203020C026A250F98461FCE0044A07800CF88B6A5,"时间=14:28:40, CH0=10227.5000, CH1=1283.7500",0.0,0.0,--
154,2026-06-07 14:28:41.170,H-01,等待1s上报帧(6/20)(字符串),,,,A5B600010203020C026A250F98461FCE0044A07800CF88B6A5,A5B600010203020C026A250F98461FCE0044A07800CF88B6A5,0.0,0.0,--
155,2026-06-07 14:28:41.878,H-01,等待1s上报帧(7/20),,,,A5B600010203020C026A250F99461FCE0044A050005F9BB6A5,"时间=14:28:41, CH0=10227.5000, CH1=1282.5000",0.0,0.0,--
156,2026-06-07 14:28:41.878,H-01,等待1s上报帧(7/20)(字符串),,,,A5B600010203020C026A250F99461FCE0044A050005F9BB6A5,A5B600010203020C026A250F99461FCE0044A050005F9BB6A5,0.0,0.0,--
157,2026-06-07 14:28:43.312,H-01,等待1s上报帧(8/20),,,,A5B600010203020C026A250F9A461FD80044A078005993B6A5,"时间=14:28:42, CH0=10230.0000, CH1=1283.7500",0.0,0.0,--
158,2026-06-07 14:28:43.312,H-01,等待1s上报帧(8/20)(字符串),,,,A5B600010203020C026A250F9A461FD80044A078005993B6A5,A5B600010203020C026A250F9A461FD80044A078005993B6A5,0.0,0.0,--
159,2026-06-07 14:28:44.026,H-01,等待1s上报帧(9/20),,,,A5B600010203020C026A250F9B461FD80044A07800C99EB6A5,"时间=14:28:43, CH0=10230.0000, CH1=1283.7500",0.0,0.0,--
160,2026-06-07 14:28:44.027,H-01,等待1s上报帧(9/20)(字符串),,,,A5B600010203020C026A250F9B461FD80044A07800C99EB6A5,A5B600010203020C026A250F9B461FD80044A07800C99EB6A5,0.0,0.0,--
161,2026-06-07 14:28:45.430,H-01,等待1s上报帧(10/20),,,,A5B600010203020C026A250F9C461FD80044A07800F9B8B6A5,"时间=14:28:44, CH0=10230.0000, CH1=1283.7500",0.0,0.0,--
162,2026-06-07 14:28:45.431,H-01,等待1s上报帧(10/20)(字符串),,,,A5B600010203020C026A250F9C461FD80044A07800F9B8B6A5,A5B600010203020C026A250F9C461FD80044A07800F9B8B6A5,0.0,0.0,--
163,2026-06-07 14:28:46.131,H-01,等待1s上报帧(11/20),,,,A5B600010203020C026A250F9D461FD80044A0500069ABB6A5,"时间=14:28:45, CH0=10230.0000, CH1=1282.5000",0.0,0.0,--
164,2026-06-07 14:28:46.131,H-01,等待1s上报帧(11/20)(字符串),,,,A5B600010203020C026A250F9D461FD80044A0500069ABB6A5,A5B600010203020C026A250F9D461FD80044A0500069ABB6A5,0.0,0.0,--
165,2026-06-07 14:28:47.536,H-01,等待1s上报帧(12/20),,,,A5B600010203020C026A250F9E461FD80044A0780099A1B6A5,"时间=14:28:46, CH0=10230.0000, CH1=1283.7500",0.0,0.0,--
166,2026-06-07 14:28:47.536,H-01,等待1s上报帧(12/20)(字符串),,,,A5B600010203020C026A250F9E461FD80044A0780099A1B6A5,A5B600010203020C026A250F9E461FD80044A0780099A1B6A5,0.0,0.0,--
167,2026-06-07 14:28:48.250,H-01,等待1s上报帧(13/20),,,,A5B600010203020C026A250F9F461FD80044A0500009B2B6A5,"时间=14:28:47, CH0=10230.0000, CH1=1282.5000",0.0,0.0,--
168,2026-06-07 14:28:48.251,H-01,等待1s上报帧(13/20)(字符串),,,,A5B600010203020C026A250F9F461FD80044A0500009B2B6A5,A5B600010203020C026A250F9F461FD80044A0500009B2B6A5,0.0,0.0,--
169,2026-06-07 14:28:48.967,H-01,等待1s上报帧(14/20),,,,A5B600010203020C026A250FA0461FD80044A07800F8B9B6A5,"时间=14:28:48, CH0=10230.0000, CH1=1283.7500",0.0,0.0,--
170,2026-06-07 14:28:48.967,H-01,等待1s上报帧(14/20)(字符串),,,,A5B600010203020C026A250FA0461FD80044A07800F8B9B6A5,A5B600010203020C026A250FA0461FD80044A07800F8B9B6A5,0.0,0.0,--
171,2026-06-07 14:28:50.371,H-01,等待1s上报帧(15/20),,,,A5B600010203020C026A250FA1461FD80044A0780068B4B6A5,"时间=14:28:49, CH0=10230.0000, CH1=1283.7500",0.0,0.0,--
172,2026-06-07 14:28:50.371,H-01,等待1s上报帧(15/20)(字符串),,,,A5B600010203020C026A250FA1461FD80044A0780068B4B6A5,A5B600010203020C026A250FA1461FD80044A0780068B4B6A5,0.0,0.0,--
173,2026-06-07 14:28:51.073,H-01,等待1s上报帧(16/20),,,,A5B600010203020C026A250FA2461FD80044A0500098BEB6A5,"时间=14:28:50, CH0=10230.0000, CH1=1282.5000",0.0,0.0,--
174,2026-06-07 14:28:51.073,H-01,等待1s上报帧(16/20)(字符串),,,,A5B600010203020C026A250FA2461FD80044A0500098BEB6A5,A5B600010203020C026A250FA2461FD80044A0500098BEB6A5,0.0,0.0,--
175,2026-06-07 14:28:52.489,H-01,等待1s上报帧(17/20),,,,A5B600010203020C026A250FA3461FD80044A0500008B3B6A5,"时间=14:28:51, CH0=10230.0000, CH1=1282.5000",0.0,0.0,--
176,2026-06-07 14:28:52.489,H-01,等待1s上报帧(17/20)(字符串),,,,A5B600010203020C026A250FA3461FD80044A0500008B3B6A5,A5B600010203020C026A250FA3461FD80044A0500008B3B6A5,0.0,0.0,--
177,2026-06-07 14:28:53.191,H-01,等待1s上报帧(18/20),,,,A5B600010203020C026A250FA4461FCE0044A05000CE97B6A5,"时间=14:28:52, CH0=10227.5000, CH1=1282.5000",0.0,0.0,--
178,2026-06-07 14:28:53.191,H-01,等待1s上报帧(18/20)(字符串),,,,A5B600010203020C026A250FA4461FCE0044A05000CE97B6A5,A5B600010203020C026A250FA4461FCE0044A05000CE97B6A5,0.0,0.0,--
179,2026-06-07 14:28:53.898,H-01,等待1s上报帧(19/20),,,,A5B600010203020C026A250FA5461FD80044A07800A886B6A5,"时间=14:28:53, CH0=10230.0000, CH1=1283.7500",0.0,0.0,--
180,2026-06-07 14:28:53.898,H-01,等待1s上报帧(19/20)(字符串),,,,A5B600010203020C026A250FA5461FD80044A07800A886B6A5,A5B600010203020C026A250FA5461FD80044A07800A886B6A5,0.0,0.0,--
181,2026-06-07 14:28:55.315,H-01,等待1s上报帧(20/20),,,,A5B600010203020C026A250FA6461FCE0044A05000AE8EB6A5,"时间=14:28:54, CH0=10227.5000, CH1=1282.5000",0.0,0.0,--
182,2026-06-07 14:28:55.315,H-01,等待1s上报帧(20/20)(字符串),,,,A5B600010203020C026A250FA6461FCE0044A05000AE8EB6A5,A5B600010203020C026A250FA6461FCE0044A05000AE8EB6A5,0.0,0.0,--
183,2026-06-07 14:28:55.315,H-01,1s上报收帧统计,收到20/20帧,,,,收到20帧,1.0,1.0,通过
184,2026-06-07 14:28:56.029,H-03,发送停止自动上报,,A5B6000101030300026D0BB6A5,命令 命令字=0x0303,A5B600010203030102FF743DB6A5,执行成功(OK),0.0,0.0,--
185,2026-06-07 14:28:56.029,H-03,发送停止自动上报(字符串),,,,A5B600010203030102FF743DB6A5,A5B600010203030102FF743DB6A5,0.0,0.0,--
186,2026-06-07 14:28:59.035,H-03,监听是否仍有上报,,,,,已停止,1.0,1.0,通过
187,2026-06-07 14:28:59.751,I-01,发送开启主动告警,mode=0x01,A5B600010106010102017F71B6A5,命令 命令字=0x0601,A5B600010206010102FFCCF0B6A5,执行成功(OK),0.0,0.0,--
188,2026-06-07 14:28:59.751,I-01,发送开启主动告警(异常数据),mode=0x01,,,[非帧数据] 20 26,[数据帧错误] [非帧数据] 20 26,0.0,0.0,--
189,2026-06-07 14:28:59.752,I-01,发送开启主动告警(字符串),mode=0x01,,,A5B600010206010102FFCCF0B6A52026-06-07 06:28:58 | CH0 | 8182.00 | 10230.00,A5B600010206010102FFCCF0B6A52026-06-07 06:28:58 | CH0 | 8182.00 | 10230.00,1.0,1.0,通过
190,2026-06-07 14:29:00.469,I-02,设置CH1变比=8.0(放大触发告警),k1=8.0,A5B600010102420402410000008916B6A5,命令 命令字=0x0242,A5B600010202420102FF8814B6A5,执行成功(OK),0.0,0.0,--
191,2026-06-07 14:29:00.470,I-02,设置CH1变比=8.0(放大触发告警)(异常数据),k1=8.0,,,[非帧数据] 20 26,[数据帧错误] [非帧数据] 20 26,0.0,0.0,--
192,2026-06-07 14:29:00.470,I-02,设置CH1变比=8.0(放大触发告警)(字符串),k1=8.0,,,A5B600010202420102FF8814B6A52026-06-07 06:28:59 | CH1 | 2049.00 | 8208.00,A5B600010202420102FF8814B6A52026-06-07 06:28:59 | CH1 | 2049.00 | 8208.00,0.0,0.0,--
193,2026-06-07 14:29:01.182,I-02,读取CH1数据(1/1),,A5B600010102020002515BB6A5,命令 命令字=0x0202,A5B600010202020402460040000973B6A5,CH1=8208.0000,0.0,0.0,--
194,2026-06-07 14:29:01.182,I-02,读取CH1数据(1/1)(字符串),,,,A5B600010202020402460040000973B6A5,A5B600010202020402460040000973B6A5,0.0,0.0,--
195,2026-06-07 14:29:02.102,I-02,写入CH1低阈值=4104.00,th1=4104.00,A5B60001010412040245804000BEF7B6A5,命令 命令字=0x0412,A5B600010204120102FF888DB6A5,执行成功(OK),0.0,0.0,--
196,2026-06-07 14:29:02.103,I-02,写入CH1低阈值=4104.00(字符串),th1=4104.00,,,A5B600010204120102FF888DB6A5,A5B600010204120102FF888DB6A5,0.0,0.0,--
197,2026-06-07 14:29:10.222,I-02,查询告警记录(0x0602),,A5B600010106020002615AB6A5,查询告警记录,,,0.0,0.0,--
198,2026-06-07 14:29:12.233,I-02,告警结果,,,,,"告警内容: 2026-06-07 06:28:59 | CH1 | 2049.00 | 8208.00
2026-06-07 06:28:58 | CH0 | 8182.00 | 10230.00
2026-06-07 06:27:25 | CH1 | 2049.00 | 2562.50
2026-06-07 06:27:25 | CH0 | 8182.00 | 10232.50
2026-06-07 06:27:17 | CH1 | 2049.00 | 2561.25
2026-01-01 00:01:31 | CH0 | 3000.00 | 4092.00
2026-01-01 00:01:20 | CH0 | 3000.00 | 4090.00
2026-01-01 00:00:48 | CH0 | 3000.00 | 4095.00
2026-01-01 00:00:36 | CH0 | 3000.00 | 4090.00
2026-01-01 00:00:00 | CH0 | 3000.00 | 4090.00
",1.0,1.0,通过
199,2026-06-07 14:29:12.949,I-02,恢复CH1变比=1.25,k1=1.25,A5B6000101024204023FA00000830EB6A5,命令 命令字=0x0242,A5B600010202420102FF8814B6A5,执行成功(OK),0.0,0.0,--
200,2026-06-07 14:29:12.949,I-02,恢复CH1变比=1.25(字符串),k1=1.25,,,A5B600010202420102FF8814B6A5,A5B600010202420102FF8814B6A5,0.0,0.0,--
201,2026-06-07 14:29:13.665,I-02,恢复CH1阈值=2049.0000,th1=2049.0000,A5B6000101041204024500100056CAB6A5,命令 命令字=0x0412,A5B600010204120102FF888DB6A5,执行成功(OK),0.0,0.0,--
202,2026-06-07 14:29:13.665,I-02,恢复CH1阈值=2049.0000(字符串),th1=2049.0000,,,A5B600010204120102FF888DB6A5,A5B600010204120102FF888DB6A5,0.0,0.0,--
203,2026-06-07 14:29:14.368,I-03,发送关闭主动告警,mode=0x02,A5B600010106010102027E31B6A5,命令 命令字=0x0601,A5B600010206010102FFCCF0B6A5,执行成功(OK),0.0,0.0,--
204,2026-06-07 14:29:14.368,I-03,发送关闭主动告警(字符串),mode=0x02,,,A5B600010206010102FFCCF0B6A5,A5B600010206010102FFCCF0B6A5,0.0,0.0,--
205,2026-06-07 14:29:15.070,I-03,设置CH1变比=8.0,k1=8.0,A5B600010102420402410000008916B6A5,命令 命令字=0x0242,A5B600010202420102FF8814B6A5,执行成功(OK),0.0,0.0,--
206,2026-06-07 14:29:15.070,I-03,设置CH1变比=8.0(字符串),k1=8.0,,,A5B600010202420102FF8814B6A5,A5B600010202420102FF8814B6A5,0.0,0.0,--
207,2026-06-07 14:29:15.785,I-03,读取CH1数据(1/1),,A5B600010102020002515BB6A5,命令 命令字=0x0202,A5B600010202020402460040000973B6A5,CH1=8208.0000,0.0,0.0,--
208,2026-06-07 14:29:15.785,I-03,读取CH1数据(1/1)(字符串),,,,A5B600010202020402460040000973B6A5,A5B600010202020402460040000973B6A5,0.0,0.0,--
209,2026-06-07 14:29:16.704,I-03,写入CH1低阈值=4104.00,th1=4104.00,A5B60001010412040245804000BEF7B6A5,命令 命令字=0x0412,A5B600010204120102FF888DB6A5,执行成功(OK),0.0,0.0,--
210,2026-06-07 14:29:16.704,I-03,写入CH1低阈值=4104.00(字符串),th1=4104.00,,,A5B600010204120102FF888DB6A5,A5B600010204120102FF888DB6A5,0.0,0.0,--
211,2026-06-07 14:29:19.713,I-03,查询告警记录,,A5B600010106020002615AB6A5,查询告警记录,,,0.0,0.0,--
212,2026-06-07 14:29:21.724,I-03,验证结果,,,,,"主动上报=False, 有记录=True",1.0,1.0,通过
213,2026-06-07 14:29:22.428,I-03,恢复CH1变比=1.25,k1=1.25,A5B6000101024204023FA00000830EB6A5,命令 命令字=0x0242,A5B600010202420102FF8814B6A5,执行成功(OK),0.0,0.0,--
214,2026-06-07 14:29:22.429,I-03,恢复CH1变比=1.25(字符串),k1=1.25,,,A5B600010202420102FF8814B6A5,A5B600010202420102FF8814B6A5,0.0,0.0,--
215,2026-06-07 14:29:23.146,I-03,恢复CH1阈值=2049.0000,th1=2049.0000,A5B6000101041204024500100056CAB6A5,命令 命令字=0x0412,A5B600010204120102FF888DB6A5,执行成功(OK),0.0,0.0,--
216,2026-06-07 14:29:23.146,I-03,恢复CH1阈值=2049.0000(字符串),th1=2049.0000,,,A5B600010204120102FF888DB6A5,A5B600010204120102FF888DB6A5,0.0,0.0,--
217,2026-06-07 14:29:23.851,I-04,发送清除告警,,A5B600010106030002A10BB6A5,命令 命令字=0x0603,A5B600010206030102FF74F1B6A5,执行成功(OK),0.0,0.0,--
218,2026-06-07 14:29:23.851,I-04,发送清除告警(字符串),,,,A5B600010206030102FF74F1B6A5,A5B600010206030102FF74F1B6A5,0.0,0.0,--
219,2026-06-07 14:29:23.851,I-04,查询告警记录,,A5B600010106020002615AB6A5,查询告警记录,,,0.0,0.0,--
220,2026-06-07 14:29:25.860,I-04,验证清除结果,,,,,返回empty,1.0,1.0,通过
221,2026-06-07 14:29:26.566,J-01,发送睡眠命令,,A5B600010103AA00024DDBB6A5,命令 命令字=0x03AA,A5B600010203AA0102FFE81CB6A5,执行成功(OK),0.0,0.0,--
222,2026-06-07 14:29:26.566,J-01,发送睡眠命令(字符串),,,,A5B600010203AA0102FFE81CB6A5,A5B600010203AA0102FFE81CB6A5,0.0,0.0,--
223,2026-06-07 14:29:40.614,J-01,唤醒结果,,,,,"OK应答=True, 唤醒字符串=True",1.0,1.0,通过
224,2026-06-07 14:29:40.617,K-01,发送CRC错误帧,,A5B600010101040002EBBBB6A5,CRC错误帧(篡改CRC),,,0.0,0.0,--
225,2026-06-07 14:29:41.332,K-01,等待错误应答,,,,A5B60001FFEEEE0002E087B6A5,"错误应答, 命令字=0xEEEE",0.0,0.0,--
226,2026-06-07 14:29:41.332,K-01,等待错误应答(字符串),,,,A5B60001FFEEEE0002E087B6A5,A5B60001FFEEEE0002E087B6A5,1.0,1.0,通过
227,2026-06-07 14:29:41.333,K-02,发送长度错误帧,,A5B60001010104050244B8B6A5,长度字段错误(声称5字节实际0字节),,,0.0,0.0,--
228,2026-06-07 14:29:42.049,K-02,等待错误应答,,,,A5B60001FFEEEE0002E087B6A5,"错误应答, 命令字=0xEEEE",0.0,0.0,--
229,2026-06-07 14:29:42.050,K-02,等待错误应答(字符串),,,,A5B60001FFEEEE0002E087B6A5,A5B60001FFEEEE0002E087B6A5,1.0,1.0,通过
230,2026-06-07 14:29:42.052,K-03,发送非法命令(0x0FFF),,A5B60001010FFF00020DC8B6A5,非法命令字0x0FFF,,,0.0,0.0,--
231,2026-06-07 14:29:42.761,K-03,等待错误应答,,,,A5B60001FFEEEE0002E087B6A5,"错误应答, 命令字=0xEEEE",0.0,0.0,--
232,2026-06-07 14:29:42.761,K-03,等待错误应答(字符串),,,,A5B60001FFEEEE0002E087B6A5,A5B60001FFEEEE0002E087B6A5,1.0,1.0,通过
233,2026-06-07 14:29:43.477,L-01,设置设备ID=0xD78A,new_id=0xD78A,A5B600010101A10202D78A09E1B6A5,命令 命令字=0x01A1,A5B6D78A0201A10102FFBE10B6A5,执行成功(OK),0.0,0.0,--
234,2026-06-07 14:29:43.477,L-01,设置设备ID=0xD78A(字符串),new_id=0xD78A,,,A5B6D78A0201A10102FFBE10B6A5,A5B6D78A0201A10102FFBE10B6A5,0.0,0.0,--
235,2026-06-07 14:29:44.190,L-01,用新ID查询版本,id=0xD78A,A5B6D78A0101040002A202B6A5,命令 命令字=0x0104,A5B6D78A02010404020200010006B5B6A5,固件版本: 2.0.1.0,0.0,0.0,--
236,2026-06-07 14:29:44.190,L-01,用新ID查询版本(字符串),id=0xD78A,,,A5B6D78A02010404020200010006B5B6A5,A5B6D78A02010404020200010006B5B6A5,0.0,0.0,--
237,2026-06-07 14:29:44.191,L-01,用旧ID查询版本,old_id=0x0001,A5B60001010104000214BBB6A5,用旧ID查询(应无响应),,,0.0,0.0,--
238,2026-06-07 14:29:46.701,L-01,验证结果,new_id=0xD78A,,,,"新ID可用=True, 旧ID响应=False",1.0,1.0,通过
239,2026-06-07 14:29:47.415,L-02,发送重启命令,,A5B6D78A0101010002A312B6A5,命令 命令字=0x0101,A5B6D78A0201010102FFBE32B6A5,执行成功(OK),0.0,0.0,--
240,2026-06-07 14:29:47.415,L-02,发送重启命令(字符串),,,,A5B6D78A0201010102FFBE32B6A5,A5B6D78A0201010102FFBE32B6A5,0.0,0.0,--
241,2026-06-07 14:29:52.568,L-02,等待重启后心跳,,,,A5B6D78A0588880002D518B6A5,心跳帧,0.0,0.0,--
242,2026-06-07 14:29:52.568,L-02,等待重启后心跳(字符串),,,,A5B6D78A0588880002D518B6A5,A5B6D78A0588880002D518B6A5,0.0,0.0,--
243,2026-06-07 14:29:53.271,L-02,广播查询设备ID,,A5B6FFFF010111000201B0B6A5,命令 命令字=0x0111,A5B6D78A0201110202D78AF561B6A5,设备ID=0xD78A,0.0,0.0,--
244,2026-06-07 14:29:53.271,L-02,广播查询设备ID(字符串),,,,A5B6D78A0201110202D78AF561B6A5,A5B6D78A0201110202D78AF561B6A5,1.0,1.0,通过
245,2026-06-07 14:29:53.979,M-01,设置波特率=115200,baud=115200,A5B6D78A0101A20102148650B6A5,命令 命令字=0x01A2,A5B6D78A0201A20102FFFA10B6A5,执行成功(OK),0.0,0.0,--
246,2026-06-07 14:29:53.979,M-01,设置波特率=115200(字符串),baud=115200,,,A5B6D78A0201A20102FFFA10B6A5,A5B6D78A0201A20102FFFA10B6A5,0.0,0.0,--
247,2026-06-07 14:29:56.505,M-01,切换上位机波特率=115200,baud=115200,,,,串口已切换,0.0,0.0,--
248,2026-06-07 14:29:58.230,M-01,新波特率下查询版本,baud=115200,A5B6D78A0101040002A202B6A5,命令 命令字=0x0104,A5B6D78A02010404020200010006B5B6A5,固件版本: 2.0.1.0,0.0,0.0,--
249,2026-06-07 14:29:58.231,M-01,新波特率下查询版本(字符串),baud=115200,,,A5B6D78A02010404020200010006B5B6A5,A5B6D78A02010404020200010006B5B6A5,1.0,1.0,通过
250,2026-06-07 14:29:58.932,M-02,发送重启命令,,A5B6D78A0101010002A312B6A5,命令 命令字=0x0101,A5B6D78A0201010102FFBE32B6A5,执行成功(OK),0.0,0.0,--
251,2026-06-07 14:29:58.932,M-02,发送重启命令(字符串),,,,A5B6D78A0201010102FFBE32B6A5,A5B6D78A0201010102FFBE32B6A5,0.0,0.0,--
252,2026-06-07 14:30:04.072,M-02,等待重启后心跳,,,,A5B6D78A0588880002D518B6A5,心跳帧,0.0,0.0,--
253,2026-06-07 14:30:04.073,M-02,等待重启后心跳(字符串),,,,A5B6D78A0588880002D518B6A5,A5B6D78A0588880002D518B6A5,1.0,1.0,通过
254,2026-06-07 14:30:04.787,N-01,发送升级请求(0x0501),,A5B6D78A01050100029313B6A5,命令 命令字=0x0501,A5B6D78A0205010102FF7EC3B6A5,执行成功(OK),0.0,0.0,--
255,2026-06-07 14:30:04.787,N-01,发送升级请求(0x0501)(字符串),,,,"A5B6D78A0205010102FF7EC3B6A5system init
Application Version 2.0.1.0
using command to interrupt start Application
wait for start Application(10s)......",A5B6D78A0205010102FF7EC3B6A5system init Application Version 2.0.1.0 using command to interrupt start Application wait for start Application(10s)......,0.0,0.0,--
256,2026-06-07 14:30:06.796,N-01,Bootloader初始化信息,,,,,收到初始化信息,1.0,1.0,通过
257,2026-06-07 14:30:06.797,N-02,加载错误固件,大小=6420字节,,,,已加载 config\update01.bin (6420 字节),0.0,0.0,--
258,2026-06-07 14:30:06.798,N-02,发送准备传输(0x0502) [update01.bin(错误)],,A5B6D78A010502000293E3B6A5,准备传输固件,,,0.0,0.0,--
259,2026-06-07 14:30:08.086,N-02,固件数据发送完成 [update01.bin(错误)],大小=6420字节,,,,已发送 6420 字节原始数据,0.0,0.0,--
260,2026-06-07 14:30:08.802,N-02,等待固件校验结果 [update01.bin(错误)],,,,A5B6D78AFF0502000247CAB6A5,"错误应答, 命令字=0x0502",0.0,0.0,--
261,2026-06-07 14:30:08.802,N-02,等待固件校验结果 [update01.bin(错误)](字符串),,,,A5B6D78AFF0502000247CAB6A5,A5B6D78AFF0502000247CAB6A5,0.0,0.0,--
262,2026-06-07 14:30:08.802,N-02,错误固件验证结果,,,,,设备正确返回校验失败(ERROR),1.0,1.0,通过
263,2026-06-07 14:30:11.809,N-03,加载正确固件,大小=6408字节,,,,已加载 config\update02.bin (6408 字节),0.0,0.0,--
264,2026-06-07 14:30:11.810,N-03,发送准备传输(0x0502) [update02.bin(正确)],,A5B6D78A010502000293E3B6A5,准备传输固件,,,0.0,0.0,--
265,2026-06-07 14:30:13.106,N-03,固件数据发送完成 [update02.bin(正确)],大小=6408字节,,,,已发送 6408 字节原始数据,0.0,0.0,--
266,2026-06-07 14:30:13.821,N-03,等待固件校验结果 [update02.bin(正确)],,,,A5B6D78A0205020102FF3AC3B6A5,执行成功(OK),0.0,0.0,--
267,2026-06-07 14:30:13.821,N-03,等待固件校验结果 [update02.bin(正确)](字符串),,,,A5B6D78A0205020102FF3AC3B6A5,A5B6D78A0205020102FF3AC3B6A5,0.0,0.0,--
268,2026-06-07 14:30:15.938,N-03,发送执行升级(0x0503),,A5B6D78A010503000253B2B6A5,命令 命令字=0x0503,A5B6D78A0205030102FFC6C2B6A5,执行成功(OK),0.0,0.0,--
269,2026-06-07 14:30:15.938,N-03,发送执行升级(0x0503)(字符串),,,,A5B6D78A0205030102FFC6C2B6A5,A5B6D78A0205030102FFC6C2B6A5,0.0,0.0,--
270,2026-06-07 14:30:31.529,N-03,等待升级后心跳,,,,,等待超时,0.0,0.0,--
271,2026-06-07 14:30:31.529,N-03,升级结果验证,,,,,心跳=False; 0x0888验证=False,0.5,1.0,部分通过
